region,sigungu,category,item_name,application_status,valid_application_count,application_numbers,trademark_names,lgst_values
강원특별자치도,고성군,특산품,건봉다시마장식품,유효출원,13,4020050012428|4020080051244|4020080051246|4020130007472|4020140076542|4020150042235|4020160112867|4020180128045|4020220021843|4020220023529|7020170000817|7020170000818|7020170000819,고성해양심층수|꿈꾸는 아이 키돌이|드림바이오|이루면옥|천년동안|해중수|해초사랑,등록
강원특별자치도,고성군,특산품,건봉생들깨기름,유효출원,8,4020050012428|4020160079821|4020170061284|4020180022996|4020220214149|7020170000817|7020170000818|7020170000819,건강한농부|고성해양심층수|바닷가 농부들|자연 자연과 함깨 함|한림 저온압착 들기름 깨가 쏟아지옵니다 한림바이오팜,등록
강원특별자치도,고성군,특산품,건오징어,유효출원,11,4020050012428|4020060032205|4020060032206|4020060032208|4020100044802|4020100044804|4020170061365|4520010000676|7020170000817|7020170000818|7020170000819,건강한 어부|고성해양심층수|바다닮은 젓갈|살아있는 손맛 오성|알창|오성 버섯젓갈|오성식품|태서방,등록
강원특별자치도,고성군,특산품,고사리,유효출원,6,4020010036633|4020040023655|4020050012428|7020170000817|7020170000818|7020170000819,고성 본 마크는 강원도 고성군 우수농수산물의 공동브랜드입니다. 금강산이 있는 고성|고성해양심층수|탑동,등록
강원특별자치도,고성군,특산품,고성블루베리,유효출원,10,4020050012428|4020170061284|4020180022996|4020190024102|4020190104858|4020220039800|4020230030035|7020170000817|7020170000818|7020170000819,건강한농부|고성오호|고성해양심층수|꼭대기 농원|미가락|바닷가 농부들|여가의뜰,등록
강원특별자치도,고성군,특산품,고성순수미,유효출원,30,4020050012428|4020070000566|4020070001485|4020080051249|4020100061266|4020100061269|4020110033888|4020110033899|4020140069490|4020140086115|4020150034362|4020150057807|4020160079820|4020170053841|4020170061284|4020170143208|4020180022996|4020200003976|4020220227321|4020220228668|4020240101740|4020250065794|4020250132404|4020250132408|4020250132409|4520080000069|4520160006754|7020170000817|7020170000818|7020170000819,"강원심층수|개성관광|건강한 어부|건강한농부|고성불루스|고성해양심층수|금강누리|금강산수 해풍미|달홀주|동그라미 양조장|바닷가 농부들|바비로운 밥,이로운 프리미엄 한국쌀|솔래미|수라미향|어부의 낮술|오호떡집|우리맛, 고성명품 건봉|우리맛, 고성명품 건봉 해양심층수장|자연별곡 자연별곡|천년동안|캠핑의고수|해당화|해풍솔솔|해풍을 담은 바닷가 농부들|현대그룹",등록|출원
강원특별자치도,고성군,특산품,고성염소축산,유효출원,2,4020010036632|4020010036635,치커리,등록
강원특별자치도,고성군,특산품,고성오대미,유효출원,30,4020050012428|4020070000566|4020070001485|4020080051249|4020100061266|4020100061269|4020110033888|4020110033899|4020140069490|4020140086115|4020150034362|4020150057807|4020160079820|4020170053841|4020170061284|4020170143208|4020180022996|4020200003976|4020220227321|4020220228668|4020240101740|4020250065794|4020250132404|4020250132408|4020250132409|4520080000069|4520160006754|7020170000817|7020170000818|7020170000819,"강원심층수|개성관광|건강한 어부|건강한농부|고성불루스|고성해양심층수|금강누리|금강산수 해풍미|달홀주|동그라미 양조장|바닷가 농부들|바비로운 밥,이로운 프리미엄 한국쌀|솔래미|수라미향|어부의 낮술|오호떡집|우리맛, 고성명품 건봉|우리맛, 고성명품 건봉 해양심층수장|자연별곡 자연별곡|천년동안|캠핑의고수|해당화|해풍솔솔|해풍을 담은 바닷가 농부들|현대그룹",등록|출원
강원특별자치도,고성군,특산품,고성칡소,유효출원,11,4020010036632|4020050012428|4020210043813|4020210248083|4020230000367|4020230116050|4020230116052|4420230000005|7020170000817|7020170000818|7020170000819,"강원 고성칡소|고성해양심층수|치아, 구강엔 치탄 구탄|치커리|타이거 비프|타이거 카우|파파스튜",등록
강원특별자치도,고성군,특산품,고성태,유효출원,8,4020150058033|4020150095539|4020190190465|4020200018851|4020210122360|4020240062686|4020240062687|4520010000676,맛태자|미스코다리|어부찬|태서방|통태|해심|황태만상|황태만상 속초차우더,등록
강원특별자치도,고성군,특산품,고성향기찹쌀,유효출원,7,4020070000566|4020070001485|4020140069490|4020170053841|4020180022996|4020220227321|4020220228668,"건강한농부|금강산수 해풍미|바비로운 밥,이로운 프리미엄 한국쌀|오호떡집|우리맛, 고성명품 건봉|우리맛, 고성명품 건봉 해양심층수장|해당화",등록
강원특별자치도,고성군,특산품,곰취,유효출원,5,4020050012428|4020150022524|7020170000817|7020170000818|7020170000819,고성해양심층수|농업회사법인 소리(주) 장아찌여왕,등록
강원특별자치도,고성군,특산품,꾸지뽕건초,유효출원,17,4020050012428|4020140037803|4020200157305|4020200157306|4020210010750|4020210010751|4020210043813|4020210162464|4020210162469|4020210162471|4020210247354|4020210247355|4020210247356|4020210247357|7020170000817|7020170000818|7020170000819,"고성해양심층수|꾸벵이|당백수|당쾌관|당프로|보호수|셀비움|숨폐|치아, 구강엔 치탄 구탄",등록
강원특별자치도,고성군,특산품,꾸지뽕열매,유효출원,17,4020050012428|4020140037803|4020200157305|4020200157306|4020210010750|4020210010751|4020210043813|4020210162464|4020210162469|4020210162471|4020210247354|4020210247355|4020210247356|4020210247357|7020170000817|7020170000818|7020170000819,"고성해양심층수|꾸벵이|당백수|당쾌관|당프로|보호수|셀비움|숨폐|치아, 구강엔 치탄 구탄",등록
강원특별자치도,고성군,특산품,꿀다림데일리허니,유효출원,9,4020050012428|4020100061269|4020110033888|4020110033899|4020150034362|4520080000069|7020170000817|7020170000818|7020170000819,강원심층수|개성관광|고성해양심층수|달홀주|현대그룹,등록
강원특별자치도,고성군,특산품,녹차,유효출원,8,4020000013149|4020050012428|4020070000566|4020070001485|4020250184139|7020170000817|7020170000818|7020170000819,"고성해양심층수|명사십리(명사십리)해당화|우리맛, 고성명품 건봉|우리맛, 고성명품 건봉 해양심층수장|홈이츠",등록|출원
강원특별자치도,고성군,특산품,느타리버섯,유효출원,6,4020010036633|4020050012428|4020090006435|7020170000817|7020170000818|7020170000819,고성해양심층수|탑동|해양심층수 느타리버섯,등록
강원특별자치도,고성군,특산품,달혼진주,유효출원,121,4020050012428|4020080041246|4020080051244|4020100061265|4020100061268|4020100061269|4020110033888|4020110033899|4020110056145|4020110056147|4020110056149|4020110056159|4020120006092|4020120006096|4020120016985|4020120027208|4020120027224|4020120032205|4020120032208|4020120035563|4020120046645|4020120052569|4020120052572|4020120063538|4020120063543|4020120063691|4020120063694|4020120063695|4020120063698|4020120070834|4020120070837|4020120074549|4020120074552|4020120074569|4020120074572|4020120079049|4020120079052|4020130007435|4020130007438|4020130007473|4020130011007|4020130011010|4020130011015|4020130011018|4020130011019|4020130011022|4020130011032|4020130011036|4020130011037|4020130011040|4020130011041|4020130011044|4020130011045|4020130011048|4020130012122|4020130012125|4020130018864|4020130019849|4020130019852|4020130019985|4020130029679|4020130029682|4020130029715|4020130029718|4020130029749|4020130029752|4020130085983|4020130085986|4020140000131|4020140000134|4020140000432|4020140000435|4020140005708|4020140005711|4020140031714|4020140031717|4020140062280|4020140062283|4020150006512|4020150006515|4020150014738|4020150014740|4020150034362|4020150059713|4020150059714|4020150059715|4020150064723|4020150064796|4020150064797|4020150064806|4020150083416|4020150083435|4020150083439|4020150083444|4020150083468|4020150083487|4020160035138|4020160103847|4020170076957|4020170164185|4020170164223|4020180126182|4020180126251|4020190104858|4020190130364|4020200090675|4020200090676|4020200161062|4020200229226|4020200229229|4020210062923|4020220020918|4020220020967|4020220082576|4020220082577|4020240101740|4020250132408|4520080000069|7020170000817|7020170000818|7020170000819,ㅅ5S|ㅅ5S 시오스|강원심층수|개성관광|고성해양심층수|공든|다구오|단빙각|달홀 진 진주|달홀주|돌미롱|드레|디티드롭티|디티비타올|라떼브|로운|로운 샤브샤브|르노아|미가락|반궁 반궁 모던집밥|반궁(반궁)|샹하오|아게칸|아시아문|어부의 낮술|이루면옥|자연별곡|참에코|채루|채루 채루|천년동안|천년동안 베이비워터|캠핑의고수|케니|텐하이|푸른전설|프랑제리|하늘오름|현대그룹,등록|출원
강원특별자치도,고성군,특산품,떡공방,유효출원,101,4020000013152|4020000021808|4020070000566|4020070001485|4020080051245|4020080053277|4020100061266|4020110056171|4020110056175|4020110056176|4020110056177|4020110056178|4020110056179|4020110056182|4020110056183|4020110069682|4020110069683|4020110069688|4020110069691|4020110069694|4020120006093|4020120006094|4020120006097|4020120006098|4020120032206|4020120035564|4020120046646|4020120052570|4020120063540|4020120063692|4020120063696|4020120070835|4020120074550|4020120074570|4020120079050|4020130007436|4020130007471|4020130011008|4020130011016|4020130011020|4020130011034|4020130011038|4020130011042|4020130011046|4020130012123|4020130019850|4020130019983|4020130029680|4020130029716|4020130029750|4020130060529|4020130085984|4020140000132|4020140000433|4020140005709|4020140031715|4020140062281|4020140062284|4020150006513|4020150014737|4020150014739|4020150041587|4020150050603|4020150057807|4020150064726|4020150064802|4020150083427|4020150083443|4020150083476|4020160079822|4020170061284|4020170061362|4020170143208|4020170164192|4020180022996|4020180126117|4020200003976|4020200229227|4020210062922|4020210162469|4020210247355|4020220021893|4020220021895|4020220021896|4020220021898|4020220067334|4020220067336|4020220067337|4020220067339|4020220067340|4020220067341|4020220070176|4020220070178|4020220218526|4020220228668|4020230000368|4020230030034|4020250108707|4020250119638|4020250194310|4520160006754,"강원심층수|건강한 어부|건강한농부|건봉|고성오호|고소금빵|공든|금강누리|눕떡|다구오|단빙각|당쾌관|돌미롱|라떼브|로운|로운 샤브샤브|바닷가 농부들|반궁 반궁 모던집밥|반궁(반궁)|보호수|불땅|뺑드프랑스 바이 프랑제리|샹하오|선유실(선유실)머루|수사|아게칸|아시아문|오호떡집|우리맛, 고성명품 건봉|우리맛, 고성명품 건봉 해양심층수장|이루면옥|자연별곡|자연별곡 자연별곡|진혜련설악떡|채루|채루 채루|천년동안|케니|테루|텐하이|페르케노|프랑제리|하늘오름|해풍솔솔",등록|출원
강원특별자치도,고성군,특산품,명주조개,유효출원,9,4020050012428|4020100044802|4020100044804|4020150057807|4020150059987|4520160006754|7020170000817|7020170000818|7020170000819,고성해양심층수|바다닮은 젓갈|백도가리비|살아있는 손맛 오성|자연별곡 자연별곡|해풍솔솔,등록
강원특별자치도,고성군,특산품,바다마을젓갈,유효출원,5,4020150057807|4020160079821|4020170061284|4020170061365|4020210138974,건강한 어부|바다조아|바닷가 농부들|자연 자연과 함깨 함|해풍솔솔,등록
강원특별자치도,고성군,특산품,밤,유효출원,5,4020040023655|4020050012428|7020170000817|7020170000818|7020170000819,고성 본 마크는 강원도 고성군 우수농수산물의 공동브랜드입니다. 금강산이 있는 고성|고성해양심층수,등록
강원특별자치도,고성군,특산품,배,유효출원,26,4020170103809|4020190024102|4020190069745|4020190186757|4020200003980|4020200073876|4020200073878|4020210078673|4020210264252|4020220037445|4020220037446|4020220037447|4020220202279|4020230024413|4020230116051|4020230158630|4020230171654|4020240048170|4020240170319|4020240199649|4020250032727|4020250032735|4020250126994|4020250166563|4020250209991|4020250217401,갓싼김밥|금강누리|꼭대기 농원|노랑꼬리|더 클라우드|레드인블루|마추깡|브리사 마리나|선라이즈|소근리막국수|소울브릿지|애기미 애견 애묘가 기뻐하는 맛|엄마의 봄날|이리오시개|카페 더 모닝|타이거 카우|타코야끼in문어|탑골막국수|한국인의밥상 재료선정 북방새우 대일호,공고|등록|출원
강원특별자치도,고성군,특산품,비단조개,유효출원,9,4020050012428|4020100044802|4020100044804|4020150057807|4020150059987|4520160006754|7020170000817|7020170000818|7020170000819,고성해양심층수|바다닮은 젓갈|백도가리비|살아있는 손맛 오성|자연별곡 자연별곡|해풍솔솔,등록
강원특별자치도,고성군,특산품,생강청,유효출원,7,4020050012428|4020070000566|4020070001485|4020210060098|7020170000817|7020170000818|7020170000819,"고성해양심층수|디어진저 생강청|우리맛, 고성명품 건봉|우리맛, 고성명품 건봉 해양심층수장",등록
강원특별자치도,고성군,특산품,수미감자,유효출원,10,4020040023655|4020050012428|4020070000566|4020070001485|4020170061284|4020180022996|4020200003980|7020170000817|7020170000818|7020170000819,"건강한농부|고성 본 마크는 강원도 고성군 우수농수산물의 공동브랜드입니다. 금강산이 있는 고성|고성해양심층수|금강누리|바닷가 농부들|우리맛, 고성명품 건봉|우리맛, 고성명품 건봉 해양심층수장",등록
강원특별자치도,고성군,특산품,수제블루베리콩포트쨈,유효출원,10,4020050012428|4020170061284|4020180022996|4020190024102|4020190104858|4020220039800|4020230030035|7020170000817|7020170000818|7020170000819,건강한농부|고성오호|고성해양심층수|꼭대기 농원|미가락|바닷가 농부들|여가의뜰,등록
강원특별자치도,고성군,특산품,쌈채소,유효출원,5,4020200157305|4020200157306|4020210010750|4020210010751|4020210043813,"당백수|당프로|셀비움|치아, 구강엔 치탄 구탄",등록
강원특별자치도,고성군,특산품,씨아이푸드젓갈,유효출원,5,4020150057807|4020160079821|4020170061284|4020170061365|4020210138974,건강한 어부|바다조아|바닷가 농부들|자연 자연과 함깨 함|해풍솔솔,등록
강원특별자치도,고성군,특산품,아라김치,유효출원,11,4020040023655|4020050012428|4020080051244|4020150057807|4020160079821|4020160112867|4020170061284|4020180022996|7020170000817|7020170000818|7020170000819,건강한농부|고성 본 마크는 강원도 고성군 우수농수산물의 공동브랜드입니다. 금강산이 있는 고성|고성해양심층수|바닷가 농부들|자연 자연과 함깨 함|천년동안|해중수|해풍솔솔,등록
강원특별자치도,고성군,특산품,아로니아원액,유효출원,7,4020050012428|4020160054112|4020160054119|4020190130364|7020170000817|7020170000818|7020170000819,고성해양심층수|참에코|행복한아로니아,등록
강원특별자치도,고성군,특산품,양봉꿀,유효출원,9,4020050012428|4020100061269|4020110033888|4020110033899|4020150034362|4520080000069|7020170000817|7020170000818|7020170000819,강원심층수|개성관광|고성해양심층수|달홀주|현대그룹,등록
강원특별자치도,고성군,특산품,오대쌀밥,유효출원,30,4020050012428|4020070000566|4020070001485|4020080051249|4020100061266|4020100061269|4020110033888|4020110033899|4020140069490|4020140086115|4020150034362|4020150057807|4020160079820|4020170053841|4020170061284|4020170143208|4020180022996|4020200003976|4020220227321|4020220228668|4020240101740|4020250065794|4020250132404|4020250132408|4020250132409|4520080000069|4520160006754|7020170000817|7020170000818|7020170000819,"강원심층수|개성관광|건강한 어부|건강한농부|고성불루스|고성해양심층수|금강누리|금강산수 해풍미|달홀주|동그라미 양조장|바닷가 농부들|바비로운 밥,이로운 프리미엄 한국쌀|솔래미|수라미향|어부의 낮술|오호떡집|우리맛, 고성명품 건봉|우리맛, 고성명품 건봉 해양심층수장|자연별곡 자연별곡|천년동안|캠핑의고수|해당화|해풍솔솔|해풍을 담은 바닷가 농부들|현대그룹",등록|출원
